Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
20;05-010-1-0001-A;AVILA;10;LA ALDEHUELA;1;1;A;341;85;199;240;3;2;CDS;159
21;05-010-1-0001-A;AVILA;10;LA ALDEHUELA;1;1;A;341;85;199;240;3;2;AP;49
22;05-010-1-0001-A;AVILA;10;LA ALDEHUELA;1;1;A;341;85;199;240;3;2;PSOE;27
23;05-010-1-0001-A;AVILA;10;LA ALDEHUELA;1;1;A;341;85;199;240;3;2;PCE;0
24;05-012-1-0001-A;AVILA;12;AMAVIDA;1;1;A;259;84;193;206;2;1;AP;101
25;05-012-1-0001-A;AVILA;12;AMAVIDA;1;1;A;259;84;193;206;2;1;CDS;74
26;05-012-1-0001-A;AVILA;12;AMAVIDA;1;1;A;259;84;193;206;2;1;PSOE;28
27;05-012-1-0001-A;AVILA;12;AMAVIDA;1;1;A;259;84;193;206;2;1;PCE;0
28;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;1044;320;670;816;3;3;AP;392
29;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;1044;320;670;816;3;3;PSOE;269
30;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;1044;320;670;816;3;3;CDS;95
31;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;1044;320;670;816;3;3;PCE;54
32;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1384;303;825;978;15;5;CDS;384
33;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1384;303;825;978;15;5;AP;299
34;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1384;303;825;978;15;5;PSOE;145
35;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1384;303;825;978;15;5;PCE;130
36;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;866;220;579;675;5;2;CDS;303
37;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;866;220;579;675;5;2;PCE;125
38;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;866;220;579;675;5;2;AP;125
39;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;866;220;579;675;5;2;PSOE;115
40;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;806;204;446;527;14;7;CDS;144
41;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;806;204;446;527;14;7;PSOE;133
42;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;806;204;446;527;14;7;AP;124
43;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;806;204;446;527;14;7;PCE;105
44;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;816;226;599;682;9;1;CDS;277
45;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;816;226;599;682;9;1;PCE;180
46;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;816;226;599;682;9;1;PSOE;129
47;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;816;226;599;682;9;1;AP;86
48;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1240;303;837;997;8;7;CDS;348
49;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1240;303;837;997;8;7;PCE;223
50;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1240;303;837;997;8;7;AP;216
51;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1240;303;837;997;8;7;PSOE;195
52;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;217;60;75;128;2;0;PSOE;56
53;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;217;60;75;128;2;0;AP;51
54;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;217;60;75;128;2;0;CDS;17
55;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;217;60;75;128;2;0;PCE;2
56;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;611;132;357;462;11;0;PSOE;209
57;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;611;132;357;462;11;0;CDS;129
58;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;611;132;357;462;11;0;AP;107
59;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;611;132;357;462;11;0;PCE;6
60;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;751;144;410;564;10;5;AP;231
61;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;751;144;410;564;10;5;PSOE;188
62;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;751;144;410;564;10;5;CDS;126
63;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;751;144;410;564;10;5;PCE;4
64;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;753;161;410;557;8;6;PSOE;210
65;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;753;161;410;557;8;6;AP;192
66;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;753;161;410;557;8;6;CDS;140
67;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;753;161;410;557;8;6;PCE;1
68;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;608;97;346;452;6;2;PSOE;181
69;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;608;97;346;452;6;2;AP;139
70;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;608;97;346;452;6;2;CDS;118
71;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;608;97;346;452;6;2;PCE;6
72;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;957;141;506;694;11;11;AP;257
73;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;957;141;506;694;11;11;PSOE;208
74;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;957;141;506;694;11;11;CDS;196
75;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;957;141;506;694;11;11;PCE;11
76;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;984;153;521;733;12;7;AP;321
77;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;984;153;521;733;12;7;PSOE;194
78;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;984;153;521;733;12;7;CDS;187
79;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;984;153;521;733;12;7;PCE;12
80;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;166;30;102;118;6;0;AP;66
81;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;166;30;102;118;6;0;PSOE;35
82;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;166;30;102;118;6;0;CDS;10
83;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;166;30;102;118;6;0;PCE;1
84;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;97;10;52;57;0;0;PSOE;34
85;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;97;10;52;57;0;0;CDS;17
86;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;97;10;52;57;0;0;AP;5
87;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;97;10;52;57;0;0;PCE;1
88;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;608;130;352;466;6;5;AP;263
89;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;608;130;352;466;6;5;PSOE;99
90;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;608;130;352;466;6;5;CDS;86
91;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;608;130;352;466;6;5;PCE;7
92;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1380;289;800;993;10;12;AP;671
93;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1380;289;800;993;10;12;PSOE;152
94;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1380;289;800;993;10;12;CDS;140
95;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1380;289;800;993;10;12;PCE;8
96;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1237;234;642;809;11;2;AP;351
97;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1237;234;642;809;11;2;PSOE;235
98;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1237;234;642;809;11;2;CDS;193
99;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1237;234;642;809;11;2;PCE;17
100;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1227;239;651;776;11;4;PSOE;292
101;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1227;239;651;776;11;4;AP;235
102;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1227;239;651;776;11;4;CDS;202
103;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1227;239;651;776;11;4;PCE;32
104;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1073;206;611;735;6;2;AP;292
105;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1073;206;611;735;6;2;PSOE;242
106;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1073;206;611;735;6;2;CDS;160
107;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1073;206;611;735;6;2;PCE;33
108;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1123;214;637;814;12;9;AP;540
109;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1123;214;637;814;12;9;CDS;127
110;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1123;214;637;814;12;9;PSOE;123
111;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1123;214;637;814;12;9;PCE;3
112;05-019-7-0001-A;AVILA;19;AVILA;7;1;A;104;15;71;85;1;0;PSOE;44
113;05-019-7-0001-A;AVILA;19;AVILA;7;1;A;104;15;71;85;1;0;AP;34
114;05-019-7-0001-A;AVILA;19;AVILA;7;1;A;104;15;71;85;1;0;CDS;6
115;05-019-7-0001-A;AVILA;19;AVILA;7;1;A;104;15;71;85;1;0;PCE;0
116;05-019-8-0001-A;AVILA;19;AVILA;8;1;A;276;52;188;236;1;0;PSOE;104
117;05-019-8-0001-A;AVILA;19;AVILA;8;1;A;276;52;188;236;1;0;CDS;75
118;05-019-8-0001-A;AVILA;19;AVILA;8;1;A;276;52;188;236;1;0;AP;49
119;05-019-8-0001-A;AVILA;19;AVILA;8;1;A;276;52;188;236;1;0;PCE;7
120;05-019-9-0001-A;AVILA;19;AVILA;9;1;A;105;7;63;89;1;0;PSOE;42
121;05-019-9-0001-A;AVILA;19;AVILA;9;1;A;105;7;63;89;1;0;AP;27
122;05-019-9-0001-A;AVILA;19;AVILA;9;1;A;105;7;63;89;1;0;CDS;16
123;05-019-9-0001-A;AVILA;19;AVILA;9;1;A;105;7;63;89;1;0;PCE;3
124;05-019-10-0001-A;AVILA;19;AVILA;10;1;A;51;22;36;42;0;0;CDS;16
125;05-019-10-0001-A;AVILA;19;AVILA;10;1;A;51;22;36;42;0;0;PSOE;14
126;05-019-10-0001-A;AVILA;19;AVILA;10;1;A;51;22;36;42;0;0;AP;9
127;05-019-10-0001-A;AVILA;19;AVILA;10;1;A;51;22;36;42;0;0;PCE;3
128;05-019-11-0001-A;AVILA;19;AVILA;11;1;A;88;20;69;72;0;0;PSOE;39
129;05-019-11-0001-A;AVILA;19;AVILA;11;1;A;88;20;69;72;0;0;AP;32
130;05-019-11-0001-A;AVILA;19;AVILA;11;1;A;88;20;69;72;0;0;CDS;1
131;05-019-11-0001-A;AVILA;19;AVILA;11;1;A;88;20;69;72;0;0;PCE;0
132;05-019-12-0001-A;AVILA;19;AVILA;12;1;A;99;11;72;78;1;1;AP;48
133;05-019-12-0001-A;AVILA;19;AVILA;12;1;A;99;11;72;78;1;1;PSOE;18
134;05-019-12-0001-A;AVILA;19;AVILA;12;1;A;99;11;72;78;1;1;CDS;9
135;05-019-12-0001-A;AVILA;19;AVILA;12;1;A;99;11;72;78;1;1;PCE;1
136;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;858;177;448;562;3;14;AP;285
137;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;858;177;448;562;3;14;PSOE;151
138;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;858;177;448;562;3;14;CDS;101
139;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;858;177;448;562;3;14;PCE;8
140;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1556;280;870;1160;6;24;AP;732
141;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1556;280;870;1160;6;24;PSOE;212
142;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1556;280;870;1160;6;24;CDS;177
143;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1556;280;870;1160;6;24;PCE;9
144;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1713;315;819;995;18;3;AP;385
145;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1713;315;819;995;18;3;PSOE;341
146;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1713;315;819;995;18;3;CDS;224
147;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1713;315;819;995;18;3;PCE;24
148;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1446;253;775;1001;7;21;AP;505
149;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1446;253;775;1001;7;21;PSOE;243
150;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1446;253;775;1001;7;21;CDS;190
151;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1446;253;775;1001;7;21;PCE;35
152;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1361;258;780;929;7;9;AP;478
153;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1361;258;780;929;7;9;PSOE;247
154;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1361;258;780;929;7;9;CDS;163
155;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1361;258;780;929;7;9;PCE;25
156;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;993;155;535;687;17;5;AP;258
157;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;993;155;535;687;17;5;PSOE;246
158;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;993;155;535;687;17;5;CDS;132
159;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;993;155;535;687;17;5;PCE;29
160;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1744;398;957;1111;25;17;PSOE;454
161;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1744;398;957;1111;25;17;AP;317
162;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1744;398;957;1111;25;17;CDS;260
163;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1744;398;957;1111;25;17;PCE;38
164;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1029;155;505;659;8;10;AP;317
165;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1029;155;505;659;8;10;PSOE;209
166;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1029;155;505;659;8;10;CDS;106
167;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1029;155;505;659;8;10;PCE;9
168;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1808;345;906;1139;32;14;PSOE;482
169;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1808;345;906;1139;32;14;AP;352
170;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1808;345;906;1139;32;14;CDS;221
171;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1808;345;906;1139;32;14;PCE;38
172;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1394;267;741;946;32;11;PSOE;349
173;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1394;267;741;946;32;11;AP;261
174;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1394;267;741;946;32;11;CDS;254
175;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1394;267;741;946;32;11;PCE;39
176;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;772;128;350;485;9;6;PSOE;182
177;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;772;128;350;485;9;6;AP;175
178;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;772;128;350;485;9;6;CDS;98
179;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;772;128;350;485;9;6;PCE;15
180;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1327;240;655;803;15;9;AP;278
181;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1327;240;655;803;15;9;PSOE;254
182;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1327;240;655;803;15;9;CDS;225
183;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1327;240;655;803;15;9;PCE;22
184;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1424;257;708;862;13;10;PSOE;344
185;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1424;257;708;862;13;10;CDS;290
186;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1424;257;708;862;13;10;AP;172
187;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1424;257;708;862;13;10;PCE;33
188;05-019-6-0005-A;AVILA;19;AVILA;6;5;A;1649;345;858;1059;36;10;PSOE;352
189;05-019-6-0005-A;AVILA;19;AVILA;6;5;A;1649;345;858;1059;36;10;CDS;340
190;05-019-6-0005-A;AVILA;19;AVILA;6;5;A;1649;345;858;1059;36;10;AP;266
191;05-019-6-0005-A;AVILA;19;AVILA;6;5;A;1649;345;858;1059;36;10;PCE;55
192;05-019-6-0006-A;AVILA;19;AVILA;6;6;A;1148;252;651;777;13;6;PSOE;314
193;05-019-6-0006-A;AVILA;19;AVILA;6;6;A;1148;252;651;777;13;6;AP;219
194;05-019-6-0006-A;AVILA;19;AVILA;6;6;A;1148;252;651;777;13;6;CDS;186
195;05-019-6-0006-A;AVILA;19;AVILA;6;6;A;1148;252;651;777;13;6;PCE;39
196;05-019-6-0007-A;AVILA;19;AVILA;6;7;A;1305;267;720;865;13;7;AP;354
197;05-019-6-0007-A;AVILA;19;AVILA;6;7;A;1305;267;720;865;13;7;PSOE;246
198;05-019-6-0007-A;AVILA;19;AVILA;6;7;A;1305;267;720;865;13;7;CDS;223
199;05-019-6-0007-A;AVILA;19;AVILA;6;7;A;1305;267;720;865;13;7;PCE;22
200;05-019-6-0008-A;AVILA;19;AVILA;6;8;A;1170;226;653;831;15;4;PSOE;333
201;05-019-6-0008-A;AVILA;19;AVILA;6;8;A;1170;226;653;831;15;4;AP;243
202;05-019-6-0008-A;AVILA;19;AVILA;6;8;A;1170;226;653;831;15;4;CDS;215
203;05-019-6-0008-A;AVILA;19;AVILA;6;8;A;1170;226;653;831;15;4;PCE;21
204;05-021-1-0001-A;AVILA;21;EL BARCO DE AVILA;1;1;A;720;167;452;543;4;1;AP;232
205;05-021-1-0001-A;AVILA;21;EL BARCO DE AVILA;1;1;A;720;167;452;543;4;1;PSOE;216
206;05-021-1-0001-A;AVILA;21;EL BARCO DE AVILA;1;1;A;720;167;452;543;4;1;CDS;89
207;05-021-1-0001-A;AVILA;21;EL BARCO DE AVILA;1;1;A;720;167;452;543;4;1;PCE;1
208;05-021-1-0002-A;AVILA;21;EL BARCO DE AVILA;1;2;A;1284;232;710;901;7;13;AP;387
209;05-021-1-0002-A;AVILA;21;EL BARCO DE AVILA;1;2;A;1284;232;710;901;7;13;PSOE;373
210;05-021-1-0002-A;AVILA;21;EL BARCO DE AVILA;1;2;A;1284;232;710;901;7;13;CDS;116
211;05-021-1-0002-A;AVILA;21;EL BARCO DE AVILA;1;2;A;1284;232;710;901;7;13;PCE;5
212;05-022-1-0001-A;AVILA;22;EL BARRACO;1;1;A;1519;362;1008;1125;16;13;AP;533
213;05-022-1-0001-A;AVILA;22;EL BARRACO;1;1;A;1519;362;1008;1125;16;13;PSOE;318
214;05-022-1-0001-A;AVILA;22;EL BARRACO;1;1;A;1519;362;1008;1125;16;13;CDS;237
215;05-022-1-0001-A;AVILA;22;EL BARRACO;1;1;A;1519;362;1008;1125;16;13;PCE;8
216;05-022-1-0002-A;AVILA;22;EL BARRACO;1;2;A;148;31;96;113;1;1;PSOE;45
217;05-022-1-0002-A;AVILA;22;EL BARRACO;1;2;A;148;31;96;113;1;1;AP;36
218;05-022-1-0002-A;AVILA;22;EL BARRACO;1;2;A;148;31;96;113;1;1;CDS;28
219;05-022-1-0002-A;AVILA;22;EL BARRACO;1;2;A;148;31;96;113;1;1;PCE;2
220;05-023-1-0001-A;AVILA;23;BARROMAN;1;1;A;295;62;206;245;3;3;CDS;100
221;05-023-1-0001-A;AVILA;23;BARROMAN;1;1;A;295;62;206;245;3;3;PSOE;87
222;05-023-1-0001-A;AVILA;23;BARROMAN;1;1;A;295;62;206;245;3;3;AP;52
223;05-023-1-0001-A;AVILA;23;BARROMAN;1;1;A;295;62;206;245;3;3;PCE;0
224;05-024-1-0001-A;AVILA;24;BECEDAS;1;1;A;630;130;381;409;1;1;AP;174
225;05-024-1-0001-A;AVILA;24;BECEDAS;1;1;A;630;130;381;409;1;1;CDS;153
226;05-024-1-0001-A;AVILA;24;BECEDAS;1;1;A;630;130;381;409;1;1;PSOE;78
227;05-024-1-0001-A;AVILA;24;BECEDAS;1;1;A;630;130;381;409;1;1;PCE;2
228;05-025-1-0001-A;AVILA;25;BECEDILLAS;1;1;A;207;90;136;147;16;1;AP;88
229;05-025-1-0001-A;AVILA;25;BECEDILLAS;1;1;A;207;90;136;147;16;1;PSOE;21
230;05-025-1-0001-A;AVILA;25;BECEDILLAS;1;1;A;207;90;136;147;16;1;CDS;20
231;05-025-1-0001-A;AVILA;25;BECEDILLAS;1;1;A;207;90;136;147;16;1;PCE;1
232;05-026-1-0001-A;AVILA;26;BERCIAL DE ZAPARDIEL;1;1;A;330;104;152;286;0;2;CDS;112
233;05-026-1-0001-A;AVILA;26;BERCIAL DE ZAPARDIEL;1;1;A;330;104;152;286;0;2;PSOE;86
234;05-026-1-0001-A;AVILA;26;BERCIAL DE ZAPARDIEL;1;1;A;330;104;152;286;0;2;AP;85
235;05-026-1-0001-A;AVILA;26;BERCIAL DE ZAPARDIEL;1;1;A;330;104;152;286;0;2;PCE;1
236;05-027-1-0001-A;AVILA;27;LAS BERLANAS;1;1;A;375;121;264;292;1;3;AP;145
237;05-027-1-0001-A;AVILA;27;LAS BERLANAS;1;1;A;375;121;264;292;1;3;PSOE;123
238;05-027-1-0001-A;AVILA;27;LAS BERLANAS;1;1;A;375;121;264;292;1;3;CDS;20
239;05-027-1-0001-A;AVILA;27;LAS BERLANAS;1;1;A;375;121;264;292;1;3;PCE;0
240;05-029-1-0001-A;AVILA;29;BERNUY-ZAPARDIEL;1;1;A;241;22;240;141;1;0;AP;108
241;05-029-1-0001-A;AVILA;29;BERNUY-ZAPARDIEL;1;1;A;241;22;240;141;1;0;PSOE;21
242;05-029-1-0001-A;AVILA;29;BERNUY-ZAPARDIEL;1;1;A;241;22;240;141;1;0;CDS;11
243;05-029-1-0001-A;AVILA;29;BERNUY-ZAPARDIEL;1;1;A;241;22;240;141;1;0;PCE;0
244;05-030-1-0001-A;AVILA;30;BERROCALEJO DE ARAGONA;1;1;A;43;8;18;35;0;0;PSOE;14
245;05-030-1-0001-A;AVILA;30;BERROCALEJO DE ARAGONA;1;1;A;43;8;18;35;0;0;CDS;12
246;05-030-1-0001-A;AVILA;30;BERROCALEJO DE ARAGONA;1;1;A;43;8;18;35;0;0;AP;8
247;05-030-1-0001-A;AVILA;30;BERROCALEJO DE ARAGONA;1;1;A;43;8;18;35;0;0;PCE;1
248;05-033-1-0001-A;AVILA;33;BLASCOMILLAN;1;1;A;368;58;230;282;7;2;AP;167
249;05-033-1-0001-A;AVILA;33;BLASCOMILLAN;1;1;A;368;58;230;282;7;2;PSOE;90
250;05-033-1-0001-A;AVILA;33;BLASCOMILLAN;1;1;A;368;58;230;282;7;2;CDS;15
251;05-033-1-0001-A;AVILA;33;BLASCOMILLAN;1;1;A;368;58;230;282;7;2;PCE;1
252;05-034-1-0001-A;AVILA;34;BLASCONUÑO DE MATACABRAS;1;1;A;36;15;23;28;1;0;AP;16
253;05-034-1-0001-A;AVILA;34;BLASCONUÑO DE MATACABRAS;1;1;A;36;15;23;28;1;0;PSOE;10
254;05-034-1-0001-A;AVILA;34;BLASCONUÑO DE MATACABRAS;1;1;A;36;15;23;28;1;0;CDS;1
255;05-034-1-0001-A;AVILA;34;BLASCONUÑO DE MATACABRAS;1;1;A;36;15;23;28;1;0;PCE;0
256;05-035-1-0001-A;AVILA;35;BLASCOSANCHO;1;1;A;196;59;158;170;1;3;AP;98
257;05-035-1-0001-A;AVILA;35;BLASCOSANCHO;1;1;A;196;59;158;170;1;3;PSOE;60
258;05-035-1-0001-A;AVILA;35;BLASCOSANCHO;1;1;A;196;59;158;170;1;3;CDS;8
259;05-035-1-0001-A;AVILA;35;BLASCOSANCHO;1;1;A;196;59;158;170;1;3;PCE;0
260;05-036-1-0001-A;AVILA;36;EL BOHODON;1;1;A;229;56;182;192;1;5;AP;67
261;05-036-1-0001-A;AVILA;36;EL BOHODON;1;1;A;229;56;182;192;1;5;CDS;63
262;05-036-1-0001-A;AVILA;36;EL BOHODON;1;1;A;229;56;182;192;1;5;PSOE;56
